hour_of_year,ElectricEquipment_fraction
7123,0.940862
7124,0.975578
7125,0.992552
7126,0.959906
7127,0.828471
7128,0.715991
7129,0.593705
7130,0.545993
7131,0.537125
7132,0.527573
7133,0.510214
7134,0.566738
7135,0.655956
7136,0.708757
7137,0.63594
7138,0.568708
7139,0.57415
7140,0.568675
7141,0.558006
7142,0.57301
7143,0.59132
7144,0.617121
7145,0.7157
7146,0.858125
7147,0.940862
7148,0.975578
7149,0.992552
7150,0.959906
7151,0.828471
7152,0.715991
7153,0.593705
7154,0.545993
7155,0.537125
7156,0.527573
7157,0.510214
7158,0.566738
7159,0.655956
7160,0.708757
7161,0.63594
7162,0.568708
7163,0.57415
7164,0.568675
7165,0.558006
7166,0.57301
7167,0.59132
7168,0.617121
7169,0.7157
7170,0.858125
7171,0.940862
7172,0.975578
7173,0.992552
7174,0.959906
7175,0.828471
7176,0.715991
7177,0.593705
7178,0.545993
7179,0.537125
7180,0.527573
7181,0.510214
7182,0.566738
7183,0.655956
7184,0.708757
7185,0.63594
7186,0.568708
7187,0.57415
7188,0.568675
7189,0.558006
7190,0.57301
7191,0.59132
7192,0.617121
7193,0.7157
7194,0.858125
7195,0.940862
7196,0.975578
7197,0.992552
7198,0.959906
7199,0.828471
7200,0.715991
7201,0.595064
7202,0.546824
7203,0.537634
7204,0.527952
7205,0.510858
7206,0.567875
7207,0.658376
7208,0.713446
7209,0.643403
7210,0.577802
7211,0.583229
7212,0.577107
7213,0.565562
7214,0.580106
7215,0.597498
7216,0.622933
7217,0.721592
7218,0.864277
7219,0.948167
7220,0.983653
7221,1.0
7222,0.966532
7223,0.833194
7224,0.718759
7225,0.595064
7226,0.546824
7227,0.537634
7228,0.527952
7229,0.510858
7230,0.567875
7231,0.658376
7232,0.713446
7233,0.643403
7234,0.577802
7235,0.583229
7236,0.577107
7237,0.565562
7238,0.580106
7239,0.597498
7240,0.622933
7241,0.721592
7242,0.864277
7243,0.948167
7244,0.983653
7245,1.0
7246,0.966532
7247,0.833194
7248,0.718759
7249,0.593705
7250,0.545993
7251,0.537125
7252,0.527573
7253,0.510214
7254,0.566738
7255,0.655956
7256,0.708757
7257,0.63594
7258,0.568708
7259,0.57415
7260,0.568675
7261,0.558006
7262,0.57301
7263,0.59132
7264,0.617121
7265,0.7157
7266,0.858125
7267,0.940862
7268,0.975578
7269,0.992552
7270,0.959906
7271,0.828471
7272,0.715991
7273,0.593705
7274,0.545993
7275,0.537125
7276,0.527573
7277,0.510214
7278,0.566738
7279,0.655956
7280,0.708757
7281,0.63594
7282,0.568708
7283,0.57415
7284,0.568675
7285,0.558006
7286,0.57301
7287,0.59132
7288,0.617121
7289,0.7157
7290,0.858125
7291,0.940862
7292,0.975578
7293,0.992552
7294,0.959906
7295,0.828471
7296,0.715991
7297,0.593705
7298,0.545993
7299,0.537125
7300,0.527573
7301,0.510214
7302,0.566738
7303,0.655956
7304,0.708757
7305,0.63594
7306,0.568708
7307,0.57415
7308,0.568675
7309,0.558006
7310,0.57301
7311,0.59132
7312,0.617121
7313,0.7157
7314,0.858125
7315,0.940862
7316,0.975578
7317,0.992552
7318,0.959906
7319,0.828471
7320,0.715991
7321,0.593705
7322,0.545993
7323,0.537125
7324,0.527573
7325,0.510214
7326,0.566738
7327,0.655956
7328,0.708757
7329,0.63594
7330,0.568708
7331,0.57415
7332,0.568675
7333,0.558006
7334,0.57301
7335,0.59132
7336,0.617121
7337,0.7157
7338,0.858125
7339,0.940862
7340,0.975578
7341,0.992552
7342,0.959906
7343,0.828471
7344,0.715991
7345,0.593705
7346,0.545993
7347,0.537125
7348,0.527573
7349,0.510214
7350,0.566738
7351,0.655956
7352,0.708757
7353,0.63594
7354,0.568708
7355,0.57415
7356,0.568675
7357,0.558006
7358,0.57301
7359,0.59132
7360,0.617121
7361,0.7157
7362,0.858125
7363,0.940862
7364,0.975578
7365,0.992552
7366,0.959906
7367,0.828471
7368,0.715991
7369,0.595064
7370,0.546824
7371,0.537634
7372,0.527952
7373,0.510858
7374,0.567875
7375,0.658376
7376,0.713446
7377,0.643403
7378,0.577802
7379,0.583229
7380,0.577107
7381,0.565562
7382,0.580106
7383,0.597498
7384,0.622933
7385,0.721592
7386,0.864277
7387,0.948167
7388,0.983653
7389,1.0
7390,0.966532
7391,0.833194
7392,0.718759
7393,0.595064
7394,0.546824
7395,0.537634
7396,0.527952
7397,0.510858
7398,0.567875
7399,0.658376
7400,0.713446
7401,0.643403
7402,0.577802
7403,0.583229
7404,0.577107
7405,0.565562
7406,0.580106
7407,0.597498
7408,0.622933
7409,0.721592
7410,0.864277
7411,0.948167
7412,0.983653
7413,1.0
7414,0.966532
7415,0.833194
7416,0.718759
7417,0.593705
7418,0.545993
7419,0.537125
7420,0.527573
7421,0.510214
7422,0.566738
7423,0.655956
7424,0.708757
7425,0.63594
7426,0.568708
7427,0.57415
7428,0.568675
7429,0.558006
7430,0.57301
7431,0.59132
7432,0.617121
7433,0.7157
7434,0.858125
7435,0.940862
7436,0.975578
7437,0.992552
7438,0.959906
7439,0.828471
7440,0.715991
7441,0.593705
7442,0.545993
7443,0.537125
7444,0.527573
7445,0.510214
7446,0.566738
7447,0.655956
7448,0.708757
7449,0.63594
7450,0.568708
7451,0.57415
7452,0.568675
7453,0.558006
7454,0.57301
7455,0.59132
7456,0.617121
7457,0.7157
7458,0.858125
7459,0.940862
7460,0.975578
7461,0.992552
7462,0.959906
7463,0.828471
7464,0.715991
7465,0.593705
7466,0.545993
7467,0.537125
7468,0.527573
7469,0.510214
7470,0.566738
7471,0.655956
7472,0.708757
7473,0.63594
7474,0.568708
7475,0.57415
7476,0.568675
7477,0.558006
7478,0.57301
7479,0.59132
7480,0.617121
7481,0.7157
7482,0.858125
7483,0.940862
7484,0.975578
7485,0.992552
7486,0.959906
7487,0.828471
7488,0.715991
7489,0.593705
7490,0.545993
7491,0.537125
7492,0.527573
7493,0.510214
7494,0.566738
7495,0.655956
7496,0.708757
7497,0.63594
7498,0.568708
7499,0.57415
7500,0.568675
7501,0.558006
7502,0.57301
7503,0.59132
7504,0.617121
7505,0.7157
7506,0.858125
7507,0.940862
7508,0.975578
7509,0.992552
7510,0.959906
7511,0.828471
7512,0.715991
7513,0.593705
7514,0.545993
7515,0.537125
7516,0.527573
7517,0.510214
7518,0.566738
7519,0.655956
7520,0.708757
7521,0.63594
7522,0.568708
7523,0.57415
7524,0.568675
7525,0.558006
7526,0.57301
7527,0.59132
7528,0.617121
7529,0.7157
7530,0.858125
7531,0.940862
7532,0.975578
7533,0.992552
7534,0.959906
7535,0.828471
7536,0.715991
7537,0.595064
7538,0.546824
7539,0.537634
7540,0.527952
7541,0.510858
7542,0.567875
7543,0.658376
7544,0.713446
7545,0.643403
7546,0.577802
7547,0.583229
7548,0.577107
7549,0.565562
7550,0.580106
7551,0.597498
7552,0.622933
7553,0.721592
7554,0.864277
7555,0.948167
7556,0.983653
7557,1.0
7558,0.966532
7559,0.833194
7560,0.718759
7561,0.595064
7562,0.546824
7563,0.537634
7564,0.527952
7565,0.510858
7566,0.567875
7567,0.658376
7568,0.713446
7569,0.643403
7570,0.577802
7571,0.583229
7572,0.577107
7573,0.565562
7574,0.580106
7575,0.597498
7576,0.622933
7577,0.721592
7578,0.864277
7579,0.948167
7580,0.983653
7581,1.0
7582,0.966532
7583,0.833194
7584,0.718759
7585,0.593705
7586,0.545993
7587,0.537125
7588,0.527573
7589,0.510214
7590,0.566738
7591,0.655956
7592,0.708757
7593,0.63594
7594,0.568708
7595,0.57415
7596,0.568675
7597,0.558006
7598,0.57301
7599,0.59132
7600,0.617121
7601,0.7157
7602,0.858125
7603,0.940862
7604,0.975578
7605,0.992552
7606,0.959906
7607,0.828471
7608,0.715991
7609,0.593705
7610,0.545993
7611,0.537125
7612,0.527573
7613,0.510214
7614,0.566738
7615,0.655956
7616,0.708757
7617,0.63594
7618,0.568708
7619,0.57415
7620,0.568675
7621,0.558006
7622,0.57301
7623,0.59132
7624,0.617121
7625,0.7157
7626,0.858125
7627,0.940862
7628,0.975578
7629,0.992552
7630,0.959906
7631,0.828471
7632,0.715991
7633,0.593705
7634,0.545993
7635,0.537125
7636,0.527573
7637,0.510214
7638,0.566738
7639,0.655956
7640,0.708757
7641,0.63594
7642,0.568708
7643,0.57415
7644,0.568675
7645,0.558006
7646,0.57301
7647,0.59132
7648,0.617121
7649,0.7157
7650,0.858125
7651,0.940862
7652,0.975578
7653,0.992552
7654,0.959906
7655,0.828471
7656,0.715991
7657,0.593705
7658,0.545993
7659,0.537125
7660,0.527573
7661,0.510214
7662,0.566738
7663,0.655956
7664,0.708757
7665,0.63594
7666,0.568708
7667,0.57415
7668,0.568675
7669,0.558006
7670,0.57301
7671,0.59132
7672,0.617121
7673,0.7157
7674,0.858125
7675,0.940862
7676,0.975578
7677,0.992552
7678,0.959906
7679,0.828471
7680,0.715991
7681,0.593705
7682,0.545993
7683,0.537125
7684,0.527573
7685,0.510214
7686,0.566738
7687,0.655956
7688,0.708757
7689,0.63594
7690,0.568708
7691,0.57415
7692,0.568675
7693,0.558006
7694,0.57301
7695,0.59132
7696,0.617121
7697,0.7157
7698,0.858125
7699,0.940862
7700,0.975578
7701,0.992552
7702,0.959906
7703,0.828471
7704,0.715991
7705,0.595064
7706,0.546824
7707,0.537634
7708,0.527952
7709,0.510858
7710,0.567875
7711,0.658376
7712,0.713446
7713,0.643403
7714,0.577802
7715,0.583229
7716,0.577107
7717,0.565562
7718,0.580106
7719,0.597498
7720,0.622933
7721,0.721592
7722,0.864277
7723,0.948167
7724,0.983653
7725,1.0
7726,0.966532
7727,0.833194
7728,0.718759
7729,0.595064
7730,0.546824
7731,0.537634
7732,0.527952
7733,0.510858
7734,0.567875
7735,0.658376
7736,0.713446
7737,0.643403
7738,0.577802
7739,0.583229
7740,0.577107
7741,0.565562
7742,0.580106
7743,0.597498
7744,0.622933
7745,0.721592
7746,0.864277
7747,0.948167
7748,0.983653
7749,1.0
7750,0.966532
7751,0.833194
7752,0.718759
7753,0.593705
7754,0.545993
7755,0.537125
7756,0.527573
7757,0.510214
7758,0.566738
7759,0.655956
7760,0.708757
7761,0.63594
7762,0.568708
7763,0.57415
7764,0.568675
7765,0.558006
7766,0.57301
7767,0.59132
7768,0.617121
7769,0.7157
7770,0.858125
7771,0.940862
7772,0.975578
7773,0.992552
7774,0.959906
7775,0.828471
7776,0.715991
7777,0.593705
7778,0.545993
7779,0.537125
7780,0.527573
7781,0.510214
7782,0.566738
7783,0.655956
7784,0.708757
7785,0.63594
7786,0.568708
7787,0.57415
7788,0.568675
7789,0.558006
7790,0.57301
7791,0.59132
7792,0.617121
7793,0.7157
7794,0.858125
7795,0.940862
7796,0.975578
7797,0.992552
7798,0.959906
7799,0.828471
7800,0.715991
7801,0.593705
7802,0.545993
7803,0.537125
7804,0.527573
7805,0.510214
7806,0.566738
7807,0.655956
7808,0.708757
7809,0.63594
7810,0.568708
7811,0.57415
7812,0.568675
7813,0.558006
7814,0.57301
7815,0.59132
7816,0.617121
7817,0.7157
7818,0.858125
7819,0.940862
7820,0.975578
7821,0.992552
7822,0.959906
7823,0.828471
7824,0.715991
7825,0.593705
7826,0.545993
7827,0.537125
7828,0.527573
7829,0.510214
7830,0.566738
7831,0.655956
7832,0.708757
7833,0.63594
7834,0.568708
7835,0.57415
7836,0.568675
7837,0.558006
7838,0.57301
7839,0.59132
7840,0.617121
7841,0.7157
7842,0.858125
7843,0.940862
7844,0.975578
7845,0.992552
7846,0.959906
7847,0.828471
7848,0.715991
7849,0.593705
7850,0.545993
7851,0.537125
7852,0.527573
7853,0.510214
7854,0.566738
7855,0.655956
7856,0.708757
7857,0.63594
7858,0.568708
7859,0.57415
7860,0.568675
7861,0.558006
7862,0.57301
7863,0.59132
7864,0.617121
7865,0.7157
7866,0.858125
7867,0.940862
7868,0.975578
7869,0.992552
7870,0.959906
7871,0.828471
7872,0.715991
7873,0.595064
7874,0.546824
7875,0.537634
7876,0.527952
7877,0.510858
7878,0.567875
7879,0.658376
7880,0.713446
7881,0.643403
7882,0.577802
7883,0.583229
7884,0.577107
7885,0.565562
7886,0.580106
7887,0.597498
7888,0.622933
7889,0.721592
7890,0.864277
7891,0.948167
7892,0.983653
7893,1.0
7894,0.966532
7895,0.833194
7896,0.718759
7897,0.595064
7898,0.546824
7899,0.537634
7900,0.527952
7901,0.510858
7902,0.567875
7903,0.658376
7904,0.713446
7905,0.643403
7906,0.577802
7907,0.583229
7908,0.577107
7909,0.565562
7910,0.580106
7911,0.597498
7912,0.622933
7913,0.721592
7914,0.864277
7915,0.948167
7916,0.983653
7917,1.0
7918,0.966532
7919,0.833194
7920,0.718759
7921,0.593705
7922,0.545993
7923,0.537125
7924,0.527573
7925,0.510214
7926,0.566738
7927,0.655956
7928,0.708757
7929,0.63594
7930,0.568708
7931,0.57415
7932,0.568675
7933,0.558006
7934,0.57301
7935,0.59132
7936,0.617121
7937,0.7157
7938,0.858125
7939,0.940862
7940,0.975578
7941,0.992552
7942,0.959906
7943,0.828471
7944,0.715991
7945,0.593705
7946,0.545993
7947,0.537125
7948,0.527573
7949,0.510214
7950,0.566738
7951,0.655956
7952,0.708757
7953,0.63594
7954,0.568708
7955,0.57415
7956,0.568675
7957,0.558006
7958,0.57301
7959,0.59132
7960,0.617121
7961,0.7157
7962,0.858125
7963,0.940862
7964,0.975578
7965,0.992552
7966,0.959906
7967,0.828471
7968,0.715991
7969,0.593705
7970,0.545993
7971,0.537125
7972,0.527573
7973,0.510214
7974,0.566738
7975,0.655956
7976,0.708757
7977,0.63594
7978,0.568708
7979,0.57415
7980,0.568675
7981,0.558006
7982,0.57301
7983,0.59132
7984,0.617121
7985,0.7157
7986,0.858125
7987,0.940862
7988,0.975578
7989,0.992552
7990,0.959906
7991,0.828471
7992,0.715991
7993,0.593705
7994,0.545993
7995,0.537125
7996,0.527573
7997,0.510214
7998,0.566738
7999,0.655956
8000,0.708757
8001,0.63594
8002,0.568708
8003,0.57415
8004,0.568675
8005,0.558006
8006,0.57301
8007,0.59132
8008,0.617121
8009,0.7157
8010,0.858125
8011,0.940862
8012,0.975578
8013,0.992552
8014,0.959906
8015,0.828471
8016,0.715991
8017,0.593705
8018,0.545993
8019,0.537125
8020,0.527573
8021,0.510214
8022,0.566738
8023,0.655956
8024,0.708757
8025,0.63594
8026,0.568708
8027,0.57415
8028,0.568675
8029,0.558006
8030,0.57301
8031,0.59132
8032,0.617121
8033,0.7157
8034,0.858125
8035,0.940862
8036,0.975578
8037,0.992552
8038,0.959906
8039,0.828471
8040,0.715991
8041,0.595064
8042,0.546824
8043,0.537634
8044,0.527952
8045,0.510858
8046,0.567875
8047,0.658376
8048,0.713446
8049,0.643403
8050,0.577802
8051,0.583229
8052,0.577107
8053,0.565562
8054,0.580106
8055,0.597498
8056,0.622933
8057,0.721592
8058,0.864277
8059,0.948167
8060,0.983653
8061,1.0
8062,0.966532
8063,0.833194
8064,0.718759
8065,0.595064
8066,0.546824
8067,0.537634
8068,0.527952
8069,0.510858
8070,0.567875
8071,0.658376
8072,0.713446
8073,0.643403
8074,0.577802
8075,0.583229
8076,0.577107
8077,0.565562
8078,0.580106
8079,0.597498
8080,0.622933
8081,0.721592
8082,0.864277
8083,0.948167
8084,0.983653
8085,1.0
8086,0.966532
8087,0.833194
8088,0.718759
8089,0.593705
8090,0.545993
8091,0.537125
8092,0.527573
8093,0.510214
8094,0.566738
8095,0.655956
8096,0.708757
8097,0.63594
8098,0.568708
8099,0.57415
8100,0.568675
8101,0.558006
8102,0.57301
8103,0.59132
8104,0.617121
8105,0.7157
8106,0.858125
8107,0.940862
8108,0.975578
8109,0.992552
8110,0.959906
8111,0.828471
8112,0.715991
8113,0.593705
8114,0.545993
8115,0.537125
8116,0.527573
8117,0.510214
8118,0.566738
8119,0.655956
8120,0.708757
8121,0.63594
8122,0.568708
8123,0.57415
8124,0.568675
8125,0.558006
8126,0.57301
8127,0.59132
8128,0.617121
8129,0.7157
8130,0.858125
8131,0.940862
8132,0.975578
8133,0.992552
8134,0.959906
8135,0.828471
8136,0.715991
8137,0.593705
8138,0.545993
8139,0.537125
8140,0.527573
8141,0.510214
8142,0.566738
8143,0.655956
8144,0.708757
8145,0.63594
8146,0.568708
8147,0.57415
8148,0.568675
8149,0.558006
8150,0.57301
8151,0.59132
8152,0.617121
8153,0.7157
8154,0.858125
8155,0.940862
8156,0.975578
8157,0.992552
8158,0.959906
8159,0.828471
8160,0.715991
8161,0.593705
8162,0.545993
8163,0.537125
8164,0.527573
8165,0.510214
8166,0.566738
8167,0.655956
8168,0.708757
8169,0.63594
8170,0.568708
8171,0.57415
8172,0.568675
8173,0.558006
8174,0.57301
8175,0.59132
8176,0.617121
8177,0.7157
8178,0.858125
8179,0.940862
8180,0.975578
8181,0.992552
8182,0.959906
8183,0.828471
8184,0.715991
8185,0.593705
8186,0.545993
8187,0.537125
8188,0.527573
8189,0.510214
8190,0.566738
8191,0.655956
8192,0.708757
8193,0.63594
8194,0.568708
8195,0.57415
8196,0.568675
8197,0.558006
8198,0.57301
8199,0.59132
8200,0.617121
8201,0.7157
8202,0.858125
8203,0.940862
8204,0.975578
8205,0.992552
8206,0.959906
8207,0.828471
8208,0.715991
8209,0.595064
8210,0.546824
8211,0.537634
8212,0.527952
8213,0.510858
8214,0.567875
8215,0.658376
8216,0.713446
8217,0.643403
8218,0.577802
8219,0.583229
8220,0.577107
8221,0.565562
8222,0.580106
8223,0.597498
8224,0.622933
8225,0.721592
8226,0.864277
8227,0.948167
8228,0.983653
8229,1.0
8230,0.966532
8231,0.833194
8232,0.718759
8233,0.595064
8234,0.546824
8235,0.537634
8236,0.527952
8237,0.510858
8238,0.567875
8239,0.658376
8240,0.713446
8241,0.643403
8242,0.577802
8243,0.583229
8244,0.577107
8245,0.565562
8246,0.580106
8247,0.597498
8248,0.622933
8249,0.721592
8250,0.864277
8251,0.948167
8252,0.983653
8253,1.0
8254,0.966532
8255,0.833194
8256,0.718759
8257,0.593705
8258,0.545993
8259,0.537125
8260,0.527573
8261,0.510214
8262,0.566738
8263,0.655956
8264,0.708757
8265,0.63594
8266,0.568708
8267,0.57415
8268,0.568675
8269,0.558006
8270,0.57301
8271,0.59132
8272,0.617121
8273,0.7157
8274,0.858125
8275,0.940862
8276,0.975578
8277,0.992552
8278,0.959906
8279,0.828471
8280,0.715991
8281,0.593705
8282,0.545993
8283,0.537125
8284,0.527573
8285,0.510214
8286,0.566738
8287,0.655956
8288,0.708757
8289,0.63594
8290,0.568708
8291,0.57415
8292,0.568675
8293,0.558006
8294,0.57301
8295,0.59132
8296,0.617121
8297,0.7157
8298,0.858125
8299,0.940862
8300,0.975578
8301,0.992552
8302,0.959906
8303,0.828471
8304,0.715991
8305,0.593705
8306,0.545993
8307,0.537125
8308,0.527573
8309,0.510214
8310,0.566738
8311,0.655956
8312,0.708757
8313,0.63594
8314,0.568708
8315,0.57415
8316,0.568675
8317,0.558006
8318,0.57301
8319,0.59132
8320,0.617121
8321,0.7157
8322,0.858125
8323,0.940862
8324,0.975578
8325,0.992552
8326,0.959906
8327,0.828471
8328,0.715991
8329,0.593705
8330,0.545993
8331,0.537125
8332,0.527573
8333,0.510214
8334,0.566738
8335,0.655956
8336,0.708757
8337,0.63594
8338,0.568708
8339,0.57415
8340,0.568675
8341,0.558006
8342,0.57301
8343,0.59132
8344,0.617121
8345,0.7157
8346,0.858125
8347,0.940862
8348,0.975578
8349,0.992552
8350,0.959906
8351,0.828471
8352,0.715991
8353,0.593705
8354,0.545993
8355,0.537125
8356,0.527573
8357,0.510214
8358,0.566738
8359,0.655956
8360,0.708757
8361,0.63594
8362,0.568708
8363,0.57415
8364,0.568675
8365,0.558006
8366,0.57301
8367,0.59132
8368,0.617121
8369,0.7157
8370,0.858125
8371,0.940862
8372,0.975578
8373,0.992552
8374,0.959906
8375,0.828471
8376,0.715991
8377,0.595064
8378,0.546824
8379,0.537634
8380,0.527952
8381,0.510858
8382,0.567875
8383,0.658376
8384,0.713446
8385,0.643403
8386,0.577802
8387,0.583229
8388,0.577107
8389,0.565562
8390,0.580106
8391,0.597498
8392,0.622933
8393,0.721592
8394,0.864277
8395,0.948167
8396,0.983653
8397,1.0
8398,0.966532
8399,0.833194
8400,0.718759
8401,0.595064
8402,0.546824
8403,0.537634
8404,0.527952
8405,0.510858
8406,0.567875
8407,0.658376
8408,0.713446
8409,0.643403
8410,0.577802
8411,0.583229
8412,0.577107
8413,0.565562
8414,0.580106
8415,0.597498
8416,0.622933
8417,0.721592
8418,0.864277
8419,0.948167
8420,0.983653
8421,1.0
8422,0.966532
8423,0.833194
8424,0.718759
8425,0.593705
8426,0.545993
8427,0.537125
8428,0.527573
8429,0.510214
8430,0.566738
8431,0.655956
8432,0.708757
8433,0.63594
8434,0.568708
8435,0.57415
8436,0.568675
8437,0.558006
8438,0.57301
8439,0.59132
8440,0.617121
8441,0.7157
8442,0.858125
8443,0.940862
8444,0.975578
8445,0.992552
8446,0.959906
8447,0.828471
8448,0.715991
8449,0.593705
8450,0.545993
8451,0.537125
8452,0.527573
8453,0.510214
8454,0.566738
8455,0.655956
8456,0.708757
8457,0.63594
8458,0.568708
8459,0.57415
8460,0.568675
8461,0.558006
8462,0.57301
8463,0.59132
8464,0.617121
8465,0.7157
8466,0.858125
8467,0.940862
8468,0.975578
8469,0.992552
8470,0.959906
8471,0.828471
8472,0.715991
8473,0.593705
8474,0.545993
8475,0.537125
8476,0.527573
8477,0.510214
8478,0.566738
8479,0.655956
8480,0.708757
8481,0.63594
8482,0.568708
8483,0.57415
8484,0.568675
8485,0.558006
8486,0.57301
8487,0.59132
8488,0.617121
8489,0.7157
8490,0.858125
8491,0.940862
8492,0.975578
8493,0.992552
8494,0.959906
8495,0.828471
8496,0.715991
8497,0.593705
8498,0.545993
8499,0.537125
8500,0.527573
8501,0.510214
8502,0.566738
8503,0.655956
8504,0.708757
8505,0.63594
8506,0.568708
8507,0.57415
8508,0.568675
8509,0.558006
8510,0.57301
8511,0.59132
8512,0.617121
8513,0.7157
8514,0.858125
8515,0.940862
8516,0.975578
8517,0.992552
8518,0.959906
8519,0.828471
8520,0.715991
8521,0.593705
8522,0.545993
8523,0.537125
8524,0.527573
8525,0.510214
8526,0.566738
8527,0.655956
8528,0.708757
8529,0.63594
8530,0.568708
8531,0.57415
8532,0.568675
8533,0.558006
8534,0.57301
8535,0.59132
8536,0.617121
8537,0.7157
8538,0.858125
8539,0.940862
8540,0.975578
8541,0.992552
8542,0.959906
8543,0.828471
8544,0.715991
8545,0.595064
8546,0.546824
8547,0.537634
8548,0.527952
8549,0.510858
8550,0.567875
8551,0.658376
8552,0.713446
8553,0.643403
8554,0.577802
8555,0.583229
8556,0.577107
8557,0.565562
8558,0.580106
8559,0.597498
8560,0.622933
8561,0.721592
8562,0.864277
8563,0.948167
8564,0.983653
8565,1.0
8566,0.966532
8567,0.833194
8568,0.718759
8569,0.595064
8570,0.546824
8571,0.537634
8572,0.527952
8573,0.510858
8574,0.567875
8575,0.658376
8576,0.713446
8577,0.643403
8578,0.577802
8579,0.583229
8580,0.577107
8581,0.565562
8582,0.580106
8583,0.597498
8584,0.622933
8585,0.721592
8586,0.864277
8587,0.948167
8588,0.983653
8589,1.0
8590,0.966532
8591,0.833194
8592,0.718759
8593,0.593705
8594,0.545993
8595,0.537125
8596,0.527573
8597,0.510214
8598,0.566738
8599,0.655956
8600,0.708757
8601,0.63594
8602,0.568708
8603,0.57415
8604,0.568675
8605,0.558006
8606,0.57301
8607,0.59132
8608,0.617121
8609,0.7157
8610,0.858125
8611,0.940862
8612,0.975578
8613,0.992552
8614,0.959906
8615,0.828471
8616,0.715991
8617,0.593705
8618,0.545993
8619,0.537125
8620,0.527573
8621,0.510214
8622,0.566738
8623,0.655956
8624,0.708757
8625,0.63594
8626,0.568708
8627,0.57415
8628,0.568675
8629,0.558006
8630,0.57301
8631,0.59132
8632,0.617121
8633,0.7157
8634,0.858125
8635,0.940862
8636,0.975578
8637,0.992552
8638,0.959906
8639,0.828471
8640,0.715991
8641,0.593705
8642,0.545993
8643,0.537125
8644,0.527573
8645,0.510214
8646,0.566738
8647,0.655956
8648,0.708757
8649,0.63594
8650,0.568708
8651,0.57415
8652,0.568675
8653,0.558006
8654,0.57301
8655,0.59132
8656,0.617121
8657,0.7157
8658,0.858125
8659,0.940862
8660,0.975578
8661,0.992552
8662,0.959906
8663,0.828471
8664,0.715991
8665,0.593705
8666,0.545993
8667,0.537125
8668,0.527573
8669,0.510214
8670,0.566738
8671,0.655956
8672,0.708757
8673,0.63594
8674,0.568708
8675,0.57415
8676,0.568675
8677,0.558006
8678,0.57301
8679,0.59132
8680,0.617121
8681,0.7157
8682,0.858125
8683,0.940862
8684,0.975578
8685,0.992552
8686,0.959906
8687,0.828471
8688,0.715991
8689,0.593705
8690,0.545993
8691,0.537125
8692,0.527573
8693,0.510214
8694,0.566738
8695,0.655956
8696,0.708757
8697,0.63594
8698,0.568708
8699,0.57415
8700,0.568675
8701,0.558006
8702,0.57301
8703,0.59132
8704,0.617121
8705,0.7157
8706,0.858125
8707,0.940862
8708,0.975578
8709,0.992552
8710,0.959906
8711,0.828471
8712,0.715991
8713,0.595064
8714,0.546824
8715,0.537634
8716,0.527952
8717,0.510858
8718,0.567875
8719,0.658376
8720,0.713446
8721,0.643403
8722,0.577802
8723,0.583229
8724,0.577107
8725,0.565562
8726,0.580106
8727,0.597498
8728,0.622933
8729,0.721592
8730,0.864277
8731,0.948167
8732,0.983653
8733,1.0
8734,0.966532
8735,0.833194
8736,0.718759
8737,0.595064
8738,0.546824
8739,0.537634
8740,0.527952
8741,0.510858
8742,0.567875
8743,0.658376
8744,0.713446
8745,0.643403
8746,0.577802
8747,0.583229
8748,0.577107
8749,0.565562
8750,0.580106
8751,0.597498
8752,0.622933
8753,0.721592
8754,0.864277
8755,0.948167
8756,0.983653
8757,1.0
8758,0.966532
8759,0.833194
8760,0.718759
